year,month,month_name,date,state,municipality,cve_municipio,bien_juridico_afectado,tipo_de_delito,subtipo_de_delito,modalidad,offense_category_normalized,incident_count,source,source_url,source_file
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Homicide,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Homicide,4,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Homicide,3,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Homicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Homicide,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Homicide,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Uncategorized,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,3,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Assault / Bodily Harm,3,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,4,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,6,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,4,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,5,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Assault / Bodily Harm,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,31,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,16,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,24,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,38,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,41,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,37,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,37,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,30,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,32,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,32,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,21,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Assault / Bodily Harm,21,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,7,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,7,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,6,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,10,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,6,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,4,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,4,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,10,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,6,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,7,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,8,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Uncategorized,13,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Femicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Femicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Femicide,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,14067,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Femicide,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,3,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,3,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,5,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,8,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,1,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,14067,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Uncategorized,2,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,14067,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Sexual Abuse,16,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,14067,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Sexual Abuse,15,SESNSP – Incidencia Delictiva del Fuero Común (Municipal),https://www.gob.mx/sesnsp/documentos/historico-de-incidencia-delictiva-del-fuero-comun,2022.xlsx
